Date,Price,Open,High,Low,Vol.,Change %
2019-04-08,12250.0,12250.0,12300.0,12150.0,1.88M,0.00%
2019-04-09,12250.0,12300.0,12350.0,12200.0,2.72M,0.00%
2019-04-10,12100.0,12200.0,12250.0,12050.0,1.97M,-1.22%
2019-04-11,12050.0,12200.0,12200.0,12050.0,788.76K,-0.41%
2019-04-12,12100.0,12050.0,12150.0,12050.0,1.54M,0.41%
2019-04-16,12050.0,12000.0,12150.0,11850.0,3.05M,-0.41%
2019-04-17,11900.0,12150.0,12200.0,11900.0,1.71M,-1.24%
2019-04-18,11750.0,12000.0,12000.0,11750.0,2.44M,-1.26%
2019-04-19,11750.0,11800.0,11900.0,11750.0,1.65M,0.00%
2019-04-22,11550.0,11800.0,11800.0,11550.0,2.43M,-1.70%
2019-04-23,12050.0,11600.0,12200.0,11550.0,4.44M,4.33%
2019-04-24,12050.0,12150.0,12200.0,12050.0,2.01M,0.00%
2019-04-25,11850.0,12050.0,12050.0,11800.0,2.90M,-1.66%
2019-04-26,11950.0,11850.0,12000.0,11850.0,1.50M,0.84%
2019-05-02,11900.0,12100.0,12100.0,11850.0,2.10M,-0.42%
2019-05-03,12350.0,11900.0,12400.0,11900.0,8.68M,3.78%
2019-05-06,12050.0,12200.0,12200.0,12050.0,2.76M,-2.43%
2019-05-07,12100.0,12150.0,12200.0,12050.0,3.87M,0.41%
2019-05-08,12150.0,11950.0,12250.0,11950.0,4.25M,0.41%
2019-05-09,11900.0,12150.0,12200.0,11850.0,6.64M,-2.06%
2019-05-10,12000.0,12000.0,12050.0,11900.0,1.97M,0.84%
2019-05-13,11950.0,11950.0,12050.0,11850.0,1.96M,-0.42%
2019-05-14,11900.0,11850.0,11950.0,11800.0,2.99M,-0.42%
2019-05-15,12050.0,12000.0,12150.0,11950.0,3.04M,1.26%
2019-05-16,12000.0,12150.0,12150.0,11950.0,1.84M,-0.41%
2019-05-17,11950.0,11950.0,12050.0,11950.0,1.82M,-0.42%
2019-05-20,11950.0,12000.0,12050.0,11900.0,2.87M,0.00%
2019-05-21,12050.0,12000.0,12200.0,11950.0,5.45M,0.84%
2019-05-22,12050.0,12150.0,12200.0,12000.0,4.45M,0.00%
2019-05-23,12000.0,12050.0,12150.0,11950.0,1.87M,-0.41%
2019-05-24,11800.0,11900.0,11950.0,11750.0,6.04M,-1.67%
2019-05-27,11800.0,11800.0,11900.0,11750.0,1.26M,0.00%
2019-05-28,11800.0,11850.0,11950.0,11750.0,2.31M,0.00%
2019-05-29,11750.0,11850.0,11850.0,11750.0,1.77M,-0.42%
2019-05-30,11800.0,11750.0,11900.0,11700.0,2.10M,0.43%
2019-05-31,11750.0,11750.0,11900.0,11700.0,1.93M,-0.42%
2019-06-03,11600.0,11700.0,11750.0,11500.0,3.85M,-1.28%
2019-06-04,11600.0,11650.0,11700.0,11550.0,2.44M,0.00%
2019-06-05,11650.0,11700.0,11800.0,11650.0,2.40M,0.43%
2019-06-06,11550.0,11650.0,11700.0,11550.0,1.90M,-0.86%
2019-06-07,11750.0,11600.0,11750.0,11600.0,1.43M,1.73%
2019-06-10,11800.0,11750.0,11850.0,11750.0,3.03M,0.43%
2019-06-11,11700.0,11850.0,11850.0,11700.0,1.20M,-0.85%
2019-06-12,11650.0,11700.0,11800.0,11650.0,556.04K,-0.43%
2019-06-13,11600.0,11650.0,11700.0,11600.0,1.31M,-0.43%
2019-06-14,11650.0,11650.0,11750.0,11600.0,1.14M,0.43%
2019-06-17,11450.0,11650.0,11700.0,11450.0,2.87M,-1.72%
2019-06-18,11200.0,11450.0,11500.0,11200.0,3.53M,-2.18%
2019-06-19,11300.0,11350.0,11400.0,11250.0,1.28M,0.89%
2019-06-20,11500.0,11300.0,11550.0,11300.0,2.74M,1.77%
2019-06-21,11450.0,11600.0,11600.0,11400.0,15.02M,-0.43%
2019-06-24,11700.0,11500.0,11700.0,11500.0,3.16M,2.18%
2019-06-25,11650.0,11700.0,11800.0,11600.0,2.50M,-0.43%
2019-06-26,11500.0,11600.0,11650.0,11500.0,2.82M,-1.29%
2019-06-27,11300.0,11550.0,11550.0,11300.0,3.91M,-1.74%
2019-06-28,11350.0,11350.0,11400.0,11250.0,3.06M,0.44%
2019-07-01,11550.0,11450.0,11600.0,11450.0,4.23M,1.76%
2019-07-02,11450.0,11550.0,11550.0,11400.0,2.53M,-0.87%
2019-07-03,11350.0,11500.0,11500.0,11350.0,2.34M,-0.87%
2019-07-04,11450.0,11400.0,11550.0,11350.0,2.41M,0.88%
2019-07-05,11400.0,11450.0,11500.0,11400.0,2.28M,-0.44%
2019-07-08,11400.0,11450.0,11500.0,11300.0,2.47M,0.00%
2019-07-09,11350.0,11400.0,11450.0,11300.0,1.63M,-0.44%
2019-07-10,11450.0,11400.0,11550.0,11350.0,3.21M,0.88%
2019-07-11,11500.0,11550.0,11550.0,11400.0,2.60M,0.44%
2019-07-12,11400.0,11500.0,11550.0,11400.0,2.60M,-0.87%
2019-07-15,11350.0,11500.0,11500.0,11300.0,3.39M,-0.44%
2019-07-16,11400.0,11400.0,11500.0,11300.0,3.24M,0.44%
2019-07-17,11550.0,11450.0,11650.0,11400.0,7.84M,1.32%
2019-07-18,11550.0,11550.0,11650.0,11500.0,3.65M,0.00%
2019-07-19,11700.0,11550.0,11750.0,11550.0,4.76M,1.30%
2019-07-22,11500.0,11650.0,11750.0,11500.0,2.83M,-1.71%
2019-07-23,11500.0,11550.0,11600.0,11500.0,1.90M,0.00%
2019-07-24,11350.0,11500.0,11550.0,11350.0,4.40M,-1.30%
2019-07-25,11200.0,11350.0,11350.0,11200.0,5.86M,-1.32%
2019-07-26,11150.0,11200.0,11300.0,11150.0,2.70M,-0.45%
2019-07-29,10950.0,11200.0,11200.0,10900.0,6.83M,-1.79%
2019-07-30,10850.0,10950.0,11050.0,10850.0,2.01M,-0.91%
2019-07-31,10700.0,10900.0,10900.0,10600.0,3.28M,-1.38%
2019-08-01,10500.0,10700.0,10750.0,10500.0,5.01M,-1.87%
2019-08-02,10600.0,10400.0,10800.0,10350.0,3.08M,0.95%
2019-08-05,10450.0,10550.0,10600.0,10400.0,2.08M,-1.42%
2019-08-06,10450.0,10350.0,10500.0,10200.0,3.12M,0.00%
2019-08-07,10400.0,10450.0,10600.0,10400.0,1.98M,-0.48%
2019-08-08,10450.0,10400.0,10450.0,10350.0,1.51M,0.48%
2019-08-09,10350.0,10450.0,10500.0,10350.0,2.44M,-0.96%
2019-08-12,10350.0,10400.0,10450.0,10300.0,1.45M,0.00%
2019-08-13,10200.0,10300.0,10350.0,10150.0,4.10M,-1.45%
2019-08-14,10150.0,10350.0,10350.0,10150.0,3.67M,-0.49%
2019-08-15,10350.0,10050.0,10350.0,10000.0,3.23M,1.97%
2019-08-16,10300.0,10300.0,10450.0,10150.0,1.93M,-0.48%
2019-08-19,10250.0,10350.0,10400.0,10200.0,1.30M,-0.49%
2019-08-20,10300.0,10300.0,10300.0,10200.0,1.24M,0.49%
2019-08-21,10250.0,10300.0,10300.0,10200.0,2.44M,-0.49%
2019-08-22,10300.0,10250.0,10400.0,10250.0,2.73M,0.49%
2019-08-23,10700.0,10400.0,10750.0,10300.0,6.01M,3.88%
2019-08-26,10550.0,10500.0,10650.0,10450.0,3.64M,-1.40%
2019-08-27,10450.0,10550.0,10650.0,10450.0,3.93M,-0.95%
2019-08-28,10350.0,10500.0,10500.0,10350.0,2.13M,-0.96%
2019-08-29,10350.0,10400.0,10450.0,10300.0,1.73M,0.00%
2019-08-30,10400.0,10350.0,10400.0,10300.0,1.45M,0.48%
2019-09-03,10200.0,10400.0,10400.0,10200.0,3.24M,-1.92%
2019-09-04,10150.0,10200.0,10250.0,10050.0,2.86M,-0.49%
2019-09-05,10150.0,10150.0,10300.0,10100.0,2.86M,0.00%
2019-09-06,10150.0,10200.0,10200.0,10100.0,1.28M,0.00%
2019-09-09,10100.0,10250.0,10250.0,10100.0,1.40M,-0.49%
2019-09-10,10050.0,10150.0,10150.0,10000.0,5.13M,-0.50%
2019-09-11,10050.0,10000.0,10100.0,10000.0,1.46M,0.00%
2019-09-12,10150.0,10100.0,10150.0,10050.0,2.18M,1.00%
2019-09-13,10350.0,10150.0,10350.0,10100.0,4.21M,1.97%
2019-09-16,10350.0,10350.0,10400.0,10250.0,2.48M,0.00%
2019-09-17,10200.0,10250.0,10350.0,10150.0,3.52M,-1.45%
2019-09-18,10200.0,10200.0,10300.0,10150.0,3.45M,0.00%
2019-09-19,10550.0,10200.0,10550.0,10150.0,8.11M,3.43%
2019-09-20,10350.0,10600.0,10600.0,10350.0,3.59M,-1.90%
2019-09-23,10550.0,10350.0,10750.0,10350.0,10.25M,1.93%
2019-09-24,10500.0,10550.0,10650.0,10500.0,2.86M,-0.47%
2019-09-25,10600.0,10450.0,10650.0,10450.0,2.61M,0.95%
2019-09-26,10700.0,10600.0,10700.0,10550.0,3.31M,0.94%
2019-09-27,10650.0,10700.0,10750.0,10600.0,4.21M,-0.47%
2019-09-30,10550.0,10700.0,10750.0,10550.0,3.90M,-0.94%
2019-10-01,10500.0,10550.0,10600.0,10450.0,3.59M,-0.47%
2019-10-02,10400.0,10500.0,10600.0,10400.0,3.18M,-0.95%
2019-10-03,10500.0,10350.0,10500.0,10300.0,2.36M,0.96%
2019-10-04,10400.0,10500.0,10600.0,10400.0,1.58M,-0.95%
2019-10-07,10500.0,10450.0,10600.0,10400.0,2.97M,0.96%
2019-10-08,11000.0,10600.0,11000.0,10550.0,11.68M,4.76%
2019-10-09,10900.0,11000.0,11100.0,10850.0,5.65M,-0.91%
2019-10-10,10800.0,10900.0,10950.0,10800.0,3.37M,-0.92%
2019-10-11,11000.0,10800.0,11250.0,10800.0,8.08M,1.85%
2019-10-14,11100.0,11100.0,11300.0,11100.0,6.86M,0.91%
2019-10-15,11050.0,11100.0,11200.0,11000.0,2.78M,-0.45%
2019-10-16,11050.0,11100.0,11200.0,11000.0,2.39M,0.00%
2019-10-17,10900.0,11050.0,11050.0,10900.0,3.90M,-1.36%
2019-10-18,10800.0,10950.0,11050.0,10800.0,3.24M,-0.92%
2019-10-21,10950.0,10850.0,10950.0,10700.0,2.98M,1.39%
2019-10-22,11000.0,10900.0,11100.0,10900.0,3.81M,0.46%
2019-10-23,11000.0,11000.0,11100.0,10950.0,1.86M,0.00%
2019-10-24,10950.0,11000.0,11050.0,10900.0,2.08M,-0.45%
2019-10-25,10900.0,10950.0,11000.0,10850.0,1.94M,-0.46%
2019-10-28,10850.0,11000.0,11000.0,10750.0,5.44M,-0.46%
2019-10-29,10650.0,10800.0,10900.0,10650.0,4.55M,-1.84%
2019-10-30,10700.0,10700.0,10800.0,10650.0,2.78M,0.47%
2019-10-31,10800.0,10800.0,10850.0,10650.0,3.13M,0.93%
2019-11-01,10900.0,10800.0,10950.0,10700.0,3.15M,0.93%
2019-11-04,10900.0,10900.0,11100.0,10850.0,6.50M,0.00%
2019-11-05,10950.0,10950.0,10950.0,10850.0,4.41M,0.46%
2019-11-06,11000.0,10950.0,11050.0,10900.0,4.06M,0.46%
2019-11-07,10900.0,11000.0,11000.0,10850.0,3.85M,-0.91%
2019-11-08,10850.0,10900.0,11000.0,10850.0,2.86M,-0.46%
2019-11-11,10800.0,10850.0,10900.0,10750.0,3.09M,-0.46%
2019-11-12,10750.0,10850.0,10850.0,10750.0,1.45M,-0.46%
2019-11-13,10800.0,10800.0,10900.0,10750.0,2.25M,0.47%
2019-11-14,10700.0,10800.0,10850.0,10650.0,2.04M,-0.93%
2019-11-15,10700.0,10800.0,10800.0,10650.0,1.61M,0.00%
2019-11-18,10600.0,10750.0,10800.0,10600.0,2.21M,-0.93%
2019-11-19,10600.0,10550.0,10650.0,10550.0,2.33M,0.00%
2019-11-20,10400.0,10600.0,10600.0,10350.0,4.83M,-1.89%
2019-11-21,10200.0,10350.0,10450.0,10200.0,4.30M,-1.92%
2019-11-22,10250.0,10300.0,10400.0,10100.0,3.60M,0.49%
2019-11-25,10150.0,10300.0,10300.0,10100.0,2.01M,-0.98%
2019-11-26,10150.0,10200.0,10250.0,10100.0,3.96M,0.00%
2019-11-27,10100.0,10200.0,10250.0,10100.0,2.20M,-0.49%
2019-11-28,10100.0,10100.0,10200.0,10050.0,2.40M,0.00%
2019-11-29,10100.0,10150.0,10200.0,10050.0,2.16M,0.00%
2019-12-02,10000.0,10100.0,10150.0,10000.0,3.13M,-0.99%
2019-12-03,9750.0,10000.0,10050.0,9750.0,3.60M,-2.50%
2019-12-04,10100.0,9800.0,10100.0,9800.0,2.85M,3.59%
2019-12-05,10050.0,10100.0,10150.0,9990.0,958.22K,-0.50%
2019-12-06,10000.0,10000.0,10100.0,9990.0,1.58M,-0.50%
2019-12-09,9950.0,10000.0,10050.0,9920.0,1.89M,-0.50%
2019-12-10,10050.0,9900.0,10050.0,9900.0,2.04M,1.01%
2019-12-11,10050.0,10050.0,10100.0,9950.0,1.05M,0.00%
2019-12-12,10100.0,10050.0,10100.0,10000.0,1.65M,0.50%
2019-12-13,10050.0,10150.0,10200.0,10050.0,1.36M,-0.50%
2019-12-16,10050.0,10050.0,10100.0,10000.0,1.60M,0.00%
2019-12-17,10050.0,10100.0,10100.0,9990.0,2.12M,0.00%
2019-12-18,9940.0,10000.0,10050.0,9900.0,2.11M,-1.09%
2019-12-19,9930.0,10050.0,10050.0,9900.0,2.70M,-0.10%
2019-12-20,10000.0,9980.0,10050.0,9950.0,1.54M,0.70%
2019-12-23,10200.0,10100.0,10300.0,10100.0,3.41M,2.00%
2019-12-24,10100.0,10200.0,10250.0,10100.0,1.56M,-0.98%
2019-12-25,10100.0,10200.0,10250.0,10100.0,1.26M,0.00%
2019-12-26,10100.0,10100.0,10150.0,10000.0,2.34M,0.00%
2019-12-27,10150.0,10100.0,10200.0,10000.0,2.01M,0.50%
2019-12-30,10100.0,10100.0,10250.0,10100.0,1.96M,-0.49%
2019-12-31,10050.0,10100.0,10200.0,10050.0,1.83M,-0.50%
2020-01-02,10200.0,10100.0,10300.0,10000.0,2.91M,1.49%
2020-01-03,10200.0,10250.0,10300.0,10150.0,1.98M,0.00%
2020-01-06,10050.0,10100.0,10150.0,10000.0,2.30M,-1.47%
2020-01-07,10150.0,10050.0,10150.0,10000.0,2.15M,1.00%
2020-01-08,9980.0,10050.0,10100.0,9970.0,4.49M,-1.67%
2020-01-09,10150.0,10100.0,10200.0,10050.0,2.44M,1.70%
2020-01-10,10500.0,10150.0,10500.0,10150.0,10.75M,3.45%
2020-01-13,10400.0,10500.0,10550.0,10300.0,3.39M,-0.95%
2020-01-14,10300.0,10400.0,10450.0,10300.0,1.81M,-0.96%
2020-01-15,10250.0,10300.0,10350.0,10200.0,2.48M,-0.49%
2020-01-16,10400.0,10300.0,10550.0,10300.0,9.56M,1.46%
2020-01-17,10600.0,10450.0,10700.0,10400.0,6.09M,1.92%
2020-01-20,10700.0,10500.0,10750.0,10500.0,4.14M,0.94%
2020-01-21,10900.0,10700.0,11050.0,10700.0,7.60M,1.87%
2020-01-22,10900.0,10900.0,10950.0,10750.0,7.03M,0.00%
2020-01-30,10350.0,10800.0,10800.0,10200.0,8.26M,-5.05%
2020-01-31,10200.0,10300.0,10500.0,10200.0,6.26M,-1.45%
2020-02-03,10250.0,10000.0,10400.0,9820.0,7.11M,0.49%
2020-02-04,10200.0,10250.0,10400.0,10100.0,5.43M,-0.49%
2020-02-05,10250.0,10350.0,10450.0,10250.0,3.97M,0.49%
2020-02-06,10950.0,10300.0,10950.0,10300.0,22.70M,6.83%
2020-02-07,11150.0,11000.0,11450.0,10950.0,14.96M,1.83%
2020-02-10,10950.0,10900.0,11100.0,10800.0,5.34M,-1.79%
2020-02-11,11350.0,10950.0,11450.0,10900.0,14.65M,3.65%
2020-02-12,11550.0,11400.0,11800.0,11400.0,14.68M,1.76%
2020-02-13,11500.0,11500.0,11600.0,11300.0,7.81M,-0.43%
2020-02-14,11600.0,11550.0,11900.0,11450.0,17.83M,0.87%
2020-02-17,11650.0,11650.0,11850.0,11500.0,8.91M,0.43%
2020-02-18,11550.0,11650.0,11750.0,11350.0,8.50M,-0.86%
2020-02-19,11400.0,11400.0,11550.0,11300.0,6.82M,-1.30%
2020-02-20,11300.0,11500.0,11550.0,11200.0,7.14M,-0.88%
2020-02-21,11300.0,11250.0,11500.0,11200.0,7.65M,0.00%
2020-02-24,10850.0,11000.0,11100.0,10750.0,11.77M,-3.98%
2020-02-25,11150.0,10700.0,11150.0,10700.0,5.67M,2.76%
2020-02-26,11200.0,11000.0,11400.0,10950.0,8.38M,0.45%
2020-02-27,11650.0,11300.0,11700.0,11150.0,13.07M,4.02%
2020-02-28,11600.0,11350.0,11750.0,11350.0,11.94M,-0.43%
2020-03-02,12350.0,11800.0,12400.0,11750.0,27.55M,6.47%
2020-03-03,12250.0,12600.0,12700.0,12150.0,15.55M,-0.81%
2020-03-04,12500.0,12200.0,12600.0,12100.0,12.16M,2.04%
2020-03-05,12200.0,12650.0,12700.0,12200.0,17.52M,-2.40%
2020-03-06,12250.0,12100.0,12400.0,12100.0,12.06M,0.41%
2020-03-09,11400.0,11500.0,11700.0,11400.0,17.02M,-6.94%
2020-03-10,11400.0,11000.0,11500.0,10850.0,15.32M,0.00%
2020-03-11,10650.0,11450.0,11500.0,10650.0,18.79M,-6.58%
2020-03-12,9950.0,10000.0,10250.0,9930.0,21.36M,-6.57%
2020-03-13,10400.0,9300.0,10550.0,9280.0,16.34M,4.52%
2020-03-16,9990.0,10400.0,10500.0,9800.0,9.16M,-3.94%
2020-03-17,10200.0,9900.0,10200.0,9560.0,8.61M,2.10%
2020-03-18,10000.0,10400.0,10400.0,10000.0,8.31M,-1.96%
2020-03-19,9750.0,9900.0,9960.0,9600.0,7.52M,-2.50%
2020-03-20,9800.0,9810.0,9920.0,9740.0,4.89M,0.51%
2020-03-23,9120.0,9300.0,9500.0,9120.0,10.63M,-6.94%
2020-03-24,8800.0,9120.0,9170.0,8800.0,7.82M,-3.51%
2020-03-25,9110.0,9150.0,9260.0,8900.0,9.89M,3.52%
2020-03-26,8700.0,9110.0,9110.0,8700.0,7.22M,-4.50%
2020-03-27,8210.0,8750.0,8750.0,8210.0,11.65M,-5.63%
2020-03-30,7640.0,7700.0,7990.0,7640.0,16.13M,-6.94%
2020-03-31,7300.0,7860.0,7860.0,7120.0,12.19M,-4.45%
2020-04-01,7810.0,7200.0,7810.0,7200.0,8.81M,6.99%
2020-04-03,8350.0,7990.0,8350.0,7900.0,10.67M,6.91%
2020-04-06,8930.0,8900.0,8930.0,8610.0,12.90M,6.95%
2020-04-07,9180.0,9400.0,9400.0,9010.0,17.28M,2.80%
2020-04-08,9280.0,9000.0,9290.0,8800.0,8.76M,1.09%
2020-04-09,9190.0,9400.0,9490.0,9180.0,9.82M,-0.97%
2020-04-10,9010.0,9150.0,9230.0,8950.0,10.71M,-1.96%
2020-04-13,9040.0,9010.0,9240.0,9010.0,7.68M,0.33%
2020-04-14,9160.0,9100.0,9160.0,8940.0,8.53M,1.33%
2020-04-15,9700.0,9200.0,9800.0,9180.0,14.86M,5.90%
2020-04-16,9720.0,9500.0,9950.0,9500.0,7.63M,0.21%
2020-04-17,9730.0,9900.0,9940.0,9720.0,8.38M,0.10%
2020-04-20,9550.0,9700.0,9850.0,9540.0,11.28M,-1.85%
2020-04-21,8990.0,9350.0,9450.0,8970.0,16.19M,-5.86%
2020-04-22,9170.0,8730.0,9290.0,8730.0,8.17M,2.00%
2020-04-23,9150.0,9350.0,9380.0,9150.0,5.41M,-0.22%
2020-04-24,9100.0,9150.0,9200.0,9040.0,4.79M,-0.55%
2020-04-27,8990.0,9180.0,9230.0,8990.0,8.06M,-1.21%
2020-04-28,8980.0,9080.0,9120.0,8940.0,7.08M,-0.11%
2020-04-29,9100.0,9000.0,9250.0,9000.0,3.84M,1.34%
2020-05-04,8980.0,9100.0,9100.0,8980.0,4.40M,-1.32%
2020-05-05,8970.0,8980.0,9090.0,8930.0,4.80M,-0.11%
2020-05-06,9140.0,9000.0,9140.0,8930.0,8.42M,1.90%
2020-05-07,9340.0,9180.0,9380.0,9170.0,12.18M,2.19%
2020-05-08,9520.0,9400.0,9770.0,9400.0,15.59M,1.93%
2020-05-11,9690.0,9670.0,9750.0,9540.0,10.60M,1.79%
2020-05-12,9700.0,9690.0,9750.0,9460.0,11.31M,0.10%
2020-05-13,9960.0,9700.0,10150.0,9550.0,19.00M,2.68%
2020-05-14,10050.0,9880.0,10300.0,9790.0,12.58M,0.90%
2020-05-15,9800.0,10200.0,10200.0,9800.0,9.21M,-2.49%
2020-05-18,9730.0,9780.0,9850.0,9680.0,9.97M,-0.71%
2020-05-19,9900.0,9920.0,10150.0,9860.0,15.44M,1.75%
2020-05-20,10400.0,9900.0,10550.0,9860.0,24.36M,5.05%
2020-05-21,10500.0,10500.0,10550.0,10250.0,10.20M,0.96%
2020-05-22,10200.0,10300.0,10600.0,10200.0,14.87M,-2.86%
2020-05-25,10250.0,10250.0,10400.0,10100.0,9.45M,0.49%
2020-05-26,10400.0,10300.0,10450.0,10300.0,9.40M,1.46%
2020-05-27,10100.0,10450.0,10550.0,10000.0,15.37M,-2.88%
2020-05-28,10300.0,10100.0,10600.0,10050.0,16.77M,1.98%
2020-05-29,10300.0,10200.0,10450.0,10200.0,6.86M,0.00%
2020-06-01,10750.0,10400.0,10750.0,10350.0,18.02M,4.37%
2020-06-02,10500.0,10850.0,10900.0,10500.0,13.90M,-2.33%
2020-06-03,10650.0,10600.0,10700.0,10500.0,8.71M,1.43%
2020-06-04,10600.0,10750.0,10900.0,10600.0,13.97M,-0.47%
2020-06-05,10550.0,10700.0,10750.0,10450.0,16.80M,-0.47%
2020-06-08,10700.0,10700.0,10850.0,10650.0,17.09M,1.42%
2020-06-09,10750.0,10750.0,10900.0,10650.0,14.17M,0.47%
2020-06-10,11500.0,10750.0,11500.0,10600.0,30.78M,6.98%
2020-06-11,11050.0,12150.0,12300.0,11050.0,38.09M,-3.91%
2020-06-12,11800.0,11200.0,11800.0,11000.0,31.67M,6.79%
2020-06-15,12050.0,12100.0,12600.0,11750.0,31.27M,2.12%
2020-06-16,11900.0,12500.0,12500.0,11900.0,18.76M,-1.24%
2020-06-17,11600.0,11850.0,11950.0,11550.0,15.66M,-2.52%
2020-06-18,11400.0,11400.0,11750.0,11350.0,13.24M,-1.72%
2020-06-19,11900.0,11550.0,11950.0,11400.0,15.35M,4.39%
2020-06-22,11700.0,12000.0,12000.0,11650.0,10.79M,-1.68%
2020-06-23,11550.0,11650.0,11800.0,11400.0,12.61M,-1.28%
2020-06-24,11200.0,11600.0,11650.0,11200.0,11.84M,-3.03%
2020-06-25,11450.0,11150.0,11500.0,10950.0,10.66M,2.23%
2020-06-26,11300.0,11600.0,11650.0,11200.0,6.48M,-1.31%
2020-06-29,10950.0,11300.0,11300.0,10900.0,13.16M,-3.10%
2020-06-30,10750.0,11100.0,11200.0,10600.0,10.86M,-1.83%
2020-07-01,11200.0,10800.0,11350.0,10750.0,9.14M,4.19%
2020-07-02,11050.0,11200.0,11300.0,11000.0,4.90M,-1.34%
2020-07-03,11000.0,11150.0,11200.0,11000.0,3.89M,-0.45%
2020-07-06,11550.0,11050.0,11600.0,11050.0,16.29M,5.00%
2020-07-07,11450.0,11600.0,11700.0,11400.0,8.91M,-0.87%
2020-07-08,11500.0,11400.0,11700.0,11350.0,9.19M,0.44%
2020-07-09,11800.0,11700.0,11850.0,11500.0,14.05M,2.61%
2020-07-10,11550.0,11700.0,11800.0,11500.0,8.38M,-2.12%
2020-07-13,11450.0,11650.0,11700.0,11450.0,6.10M,-0.87%
2020-07-14,11550.0,11400.0,11650.0,11350.0,6.75M,0.87%
2020-07-15,11550.0,11650.0,11700.0,11550.0,5.54M,0.00%
2020-07-16,11600.0,11550.0,11600.0,11450.0,5.10M,0.43%
2020-07-17,11600.0,11600.0,11750.0,11500.0,9.20M,0.00%
2020-07-20,11450.0,11650.0,11700.0,11450.0,8.09M,-1.29%
2020-07-21,11500.0,11450.0,11600.0,11400.0,7.05M,0.44%
2020-07-22,11300.0,11550.0,11600.0,11250.0,8.50M,-1.74%
2020-07-23,11250.0,11350.0,11400.0,11100.0,8.26M,-0.44%
2020-07-24,10900.0,11150.0,11250.0,10600.0,20.16M,-3.11%
2020-07-27,10150.0,10400.0,10650.0,10150.0,26.01M,-6.88%
2020-07-28,10550.0,10200.0,10600.0,10100.0,13.93M,3.94%
2020-07-29,10150.0,10250.0,10350.0,9950.0,14.83M,-3.79%
2020-07-30,10200.0,10200.0,10350.0,10150.0,6.31M,0.49%
2020-07-31,10100.0,9900.0,10250.0,9900.0,5.74M,-0.98%
2020-08-03,10350.0,10150.0,10450.0,10050.0,9.79M,2.48%
2020-08-04,10500.0,10500.0,10500.0,10350.0,6.79M,1.45%
2020-08-05,10650.0,10500.0,10700.0,10400.0,8.29M,1.43%
2020-08-06,10500.0,10600.0,10700.0,10500.0,5.68M,-1.41%
2020-08-07,10450.0,10550.0,10550.0,10400.0,7.12M,-0.48%
